team	opn	home	won	pts	date	name	rank
DET	MIA	true	false	33	2005-05-29	Richard Hamilton	1
DET	MIA	true	true	28	2005-05-31	Richard Hamilton	1
DET	MIA	false	false	21	2005-06-02	Richard Hamilton	1
DET	MIA	true	true	24	2005-06-04	Richard Hamilton	1
DET	MIA	false	true	22	2005-06-06	Richard Hamilton	1
DET	SAS	false	false	14	2005-06-09	Richard Hamilton	0
DET	SAS	false	false	14	2005-06-12	Richard Hamilton	0
DET	SAS	true	true	24	2005-06-14	Richard Hamilton	0
DET	SAS	true	true	12	2005-06-16	Richard Hamilton	0
DET	SAS	true	false	15	2005-06-19	Richard Hamilton	0
DET	SAS	false	true	23	2005-06-21	Richard Hamilton	0
DET	SAS	false	false	15	2005-06-23	Richard Hamilton	0
DET	MIL	true	true	21	2006-04-23	Richard Hamilton	3
DET	MIL	true	true	18	2006-04-26	Richard Hamilton	3
DET	MIL	false	false	10	2006-04-29	Richard Hamilton	3
DET	MIL	false	true	18	2006-05-01	Richard Hamilton	3
DET	MIL	true	true	40	2006-05-03	Richard Hamilton	3
DET	CLE	true	true	20	2006-05-07	Richard Hamilton	2
DET	CLE	true	true	17	2006-05-09	Richard Hamilton	2
DET	CLE	false	false	22	2006-05-13	Richard Hamilton	2
DET	CLE	false	false	30	2006-05-15	Richard Hamilton	2
DET	CLE	true	false	15	2006-05-17	Richard Hamilton	2
DET	CLE	false	true	17	2006-05-19	Richard Hamilton	2
DET	CLE	true	true	15	2006-05-21	Richard Hamilton	2
DET	MIA	true	false	22	2006-05-23	Richard Hamilton	1
DET	MIA	true	true	22	2006-05-25	Richard Hamilton	1
DET	MIA	false	false	20	2006-05-27	Richard Hamilton	1
DET	MIA	false	false	11	2006-05-29	Richard Hamilton	1
DET	MIA	true	true	16	2006-05-31	Richard Hamilton	1
DET	MIA	false	false	33	2006-06-02	Richard Hamilton	1
DET	ORL	true	true	22	2007-04-21	Richard Hamilton	3
DET	ORL	true	true	22	2007-04-23	Richard Hamilton	3
DET	ORL	false	true	10	2007-04-26	Richard Hamilton	3
DET	ORL	false	true	19	2007-04-28	Richard Hamilton	3
DET	CHI	true	true	20	2007-05-05	Richard Hamilton	2
DET	CHI	true	true	24	2007-05-07	Richard Hamilton	2
DET	CHI	false	true	16	2007-05-10	Richard Hamilton	2
DET	CHI	false	false	11	2007-05-13	Richard Hamilton	2
DET	CHI	true	false	16	2007-05-15	Richard Hamilton	2
DET	CHI	false	true	23	2007-05-17	Richard Hamilton	2
DET	CLE	true	true	24	2007-05-21	Richard Hamilton	1
DET	CLE	true	true	13	2007-05-24	Richard Hamilton	1
DET	CLE	false	false	7	2007-05-27	Richard Hamilton	1
DET	CLE	false	false	19	2007-05-29	Richard Hamilton	1
DET	CLE	true	false	26	2007-05-31	Richard Hamilton	1
DET	CLE	false	false	29	2007-06-02	Richard Hamilton	1
DET	PHI	true	false	13	2008-04-20	Richard Hamilton	3
DET	PHI	true	true	20	2008-04-23	Richard Hamilton	3
DET	PHI	false	false	23	2008-04-25	Richard Hamilton	3
DET	PHI	false	true	18	2008-04-27	Richard Hamilton	3
DET	PHI	true	true	20	2008-04-29	Richard Hamilton	3
DET	PHI	false	true	24	2008-05-01	Richard Hamilton	3
DET	ORL	true	true	17	2008-05-03	Richard Hamilton	2
DET	ORL	true	true	14	2008-05-05	Richard Hamilton	2
DET	ORL	false	false	24	2008-05-07	Richard Hamilton	2
DET	ORL	false	true	32	2008-05-10	Richard Hamilton	2
DET	ORL	true	true	31	2008-05-13	Richard Hamilton	2
DET	BOS	false	false	15	2008-05-20	Richard Hamilton	1
DET	BOS	false	true	25	2008-05-22	Richard Hamilton	1
DET	BOS	true	false	26	2008-05-24	Richard Hamilton	1
DET	BOS	true	true	20	2008-05-26	Richard Hamilton	1
DET	BOS	false	false	25	2008-05-28	Richard Hamilton	1
DET	BOS	true	false	21	2008-05-30	Richard Hamilton	1
DET	CLE	false	false	15	2009-04-18	Richard Hamilton	3
DET	CLE	false	false	17	2009-04-21	Richard Hamilton	3
DET	CLE	true	false	15	2009-04-24	Richard Hamilton	3
DET	CLE	true	false	6	2009-04-26	Richard Hamilton	3
CHI	PHI	true	true	19	2012-04-28	Richard Hamilton	3
CHI	PHI	true	false	10	2012-05-01	Richard Hamilton	3
CHI	PHI	false	false	17	2012-05-04	Richard Hamilton	3
CHI	PHI	false	false	7	2012-05-06	Richard Hamilton	3
CHI	PHI	true	true	6	2012-05-08	Richard Hamilton	3
CHI	PHI	false	false	19	2012-05-10	Richard Hamilton	3
CHI	BKN	false	false	0	2013-04-20	Richard Hamilton	3
CHI	BKN	true	false	0	2013-05-02	Richard Hamilton	3
CHI	MIA	true	false	11	2013-05-13	Richard Hamilton	2
CHI	MIA	false	false	15	2013-05-15	Richard Hamilton	2
SAS	PHX	true	false	11	2003-04-19	Manu Ginobili	3
SAS	PHX	true	true	7	2003-04-21	Manu Ginobili	3
SAS	PHX	false	true	12	2003-04-25	Manu Ginobili	3
SAS	PHX	false	false	0	2003-04-27	Manu Ginobili	3
SAS	PHX	true	true	4	2003-04-29	Manu Ginobili	3
SAS	PHX	false	true	12	2003-05-01	Manu Ginobili	3
SAS	LAL	true	true	15	2003-05-05	Manu Ginobili	2
SAS	LAL	true	true	17	2003-05-07	Manu Ginobili	2
SAS	LAL	false	false	8	2003-05-09	Manu Ginobili	2
SAS	LAL	false	false	13	2003-05-11	Manu Ginobili	2
SAS	LAL	true	true	7	2003-05-13	Manu Ginobili	2
SAS	LAL	false	true	10	2003-05-15	Manu Ginobili	2
SAS	DAL	true	false	12	2003-05-19	Manu Ginobili	1
SAS	DAL	true	true	7	2003-05-21	Manu Ginobili	1
SAS	DAL	false	true	2	2003-05-23	Manu Ginobili	1
SAS	DAL	false	true	21	2003-05-25	Manu Ginobili	1
SAS	DAL	true	false	5	2003-05-27	Manu Ginobili	1
SAS	DAL	false	true	11	2003-05-29	Manu Ginobili	1
SAS	NJN	true	true	7	2003-06-04	Manu Ginobili	0
SAS	NJN	true	false	4	2003-06-06	Manu Ginobili	0
SAS	NJN	false	true	8	2003-06-08	Manu Ginobili	0
SAS	NJN	false	false	10	2003-06-11	Manu Ginobili	0
SAS	NJN	false	true	12	2003-06-13	Manu Ginobili	0
SAS	NJN	true	true	11	2003-06-15	Manu Ginobili	0
SAS	MEM	true	true	15	2004-04-17	Manu Ginobili	3
SAS	MEM	true	true	5	2004-04-19	Manu Ginobili	3
SAS	MEM	false	true	12	2004-04-22	Manu Ginobili	3
SAS	MEM	false	true	10	2004-04-25	Manu Ginobili	3
SAS	LAL	true	true	11	2004-05-02	Manu Ginobili	2
SAS	LAL	true	true	15	2004-05-05	Manu Ginobili	2
SAS	LAL	false	false	17	2004-05-09	Manu Ginobili	2
SAS	LAL	false	false	21	2004-05-11	Manu Ginobili	2
SAS	LAL	true	false	8	2004-05-13	Manu Ginobili	2
SAS	LAL	false	false	16	2004-05-15	Manu Ginobili	2
SAS	DEN	true	false	23	2005-04-24	Manu Ginobili	3
SAS	DEN	true	true	17	2005-04-27	Manu Ginobili	3
SAS	DEN	false	true	32	2005-04-30	Manu Ginobili	3
SAS	DEN	false	true	24	2005-05-02	Manu Ginobili	3
SAS	DEN	true	true	18	2005-05-04	Manu Ginobili	3
SAS	SEA	true	true	10	2005-05-08	Manu Ginobili	2
SAS	SEA	true	true	28	2005-05-10	Manu Ginobili	2
SAS	SEA	false	false	18	2005-05-12	Manu Ginobili	2
SAS	SEA	false	false	15	2005-05-15	Manu Ginobili	2
SAS	SEA	true	true	39	2005-05-17	Manu Ginobili	2
SAS	SEA	false	true	13	2005-05-19	Manu Ginobili	2
SAS	PHX	false	true	20	2005-05-22	Manu Ginobili	1
SAS	PHX	false	true	26	2005-05-24	Manu Ginobili	1
SAS	PHX	true	true	18	2005-05-28	Manu Ginobili	1
SAS	PHX	true	false	28	2005-05-30	Manu Ginobili	1
SAS	PHX	false	true	19	2005-06-01	Manu Ginobili	1
SAS	DET	true	true	26	2005-06-09	Manu Ginobili	0
SAS	DET	true	true	27	2005-06-12	Manu Ginobili	0
SAS	DET	false	false	7	2005-06-14	Manu Ginobili	0
SAS	DET	false	false	12	2005-06-16	Manu Ginobili	0
SAS	DET	false	true	15	2005-06-19	Manu Ginobili	0
SAS	DET	true	false	21	2005-06-21	Manu Ginobili	0
SAS	DET	true	true	23	2005-06-23	Manu Ginobili	0
SAS	SAC	true	true	10	2006-04-22	Manu Ginobili	3
SAS	SAC	true	true	32	2006-04-25	Manu Ginobili	3
SAS	SAC	false	false	8	2006-04-28	Manu Ginobili	3
SAS	SAC	false	false	3	2006-04-30	Manu Ginobili	3
SAS	SAC	true	true	27	2006-05-02	Manu Ginobili	3
SAS	SAC	false	true	10	2006-05-05	Manu Ginobili	3
SAS	DAL	true	true	15	2006-05-07	Manu Ginobili	2
SAS	DAL	true	false	13	2006-05-09	Manu Ginobili	2
SAS	DAL	false	false	24	2006-05-13	Manu Ginobili	2
SAS	DAL	false	false	26	2006-05-15	Manu Ginobili	2
SAS	DAL	true	true	18	2006-05-17	Manu Ginobili	2
SAS	DAL	false	true	30	2006-05-19	Manu Ginobili	2
SAS	DAL	true	false	23	2006-05-22	Manu Ginobili	2
SAS	DEN	true	false	9	2007-04-22	Manu Ginobili	3
SAS	DEN	true	true	17	2007-04-25	Manu Ginobili	3
SAS	DEN	false	true	19	2007-04-28	Manu Ginobili	3
SAS	DEN	false	true	18	2007-04-30	Manu Ginobili	3
SAS	DEN	true	true	4	2007-05-02	Manu Ginobili	3
SAS	PHX	false	true	8	2007-05-06	Manu Ginobili	2
SAS	PHX	false	false	6	2007-05-08	Manu Ginobili	2
SAS	PHX	true	true	24	2007-05-12	Manu Ginobili	2
SAS	PHX	true	false	10	2007-05-14	Manu Ginobili	2
SAS	PHX	false	true	26	2007-05-16	Manu Ginobili	2
SAS	PHX	true	true	33	2007-05-18	Manu Ginobili	2
SAS	UTA	true	true	23	2007-05-20	Manu Ginobili	1
SAS	UTA	true	true	17	2007-05-22	Manu Ginobili	1
SAS	UTA	false	false	14	2007-05-26	Manu Ginobili	1
SAS	UTA	false	true	22	2007-05-28	Manu Ginobili	1
SAS	UTA	true	true	12	2007-05-30	Manu Ginobili	1
SAS	CLE	true	true	16	2007-06-07	Manu Ginobili	0
SAS	CLE	true	true	25	2007-06-10	Manu Ginobili	0
SAS	CLE	false	true	3	2007-06-12	Manu Ginobili	0
SAS	CLE	false	true	27	2007-06-14	Manu Ginobili	0
SAS	PHX	true	true	24	2008-04-19	Manu Ginobili	3
SAS	PHX	true	true	29	2008-04-22	Manu Ginobili	3
SAS	PHX	false	true	20	2008-04-25	Manu Ginobili	3
SAS	PHX	false	false	10	2008-04-27	Manu Ginobili	3
SAS	PHX	true	true	8	2008-04-29	Manu Ginobili	3
SAS	NOH	false	false	19	2008-05-03	Manu Ginobili	2
SAS	NOH	false	false	13	2008-05-05	Manu Ginobili	2
SAS	NOH	true	true	31	2008-05-08	Manu Ginobili	2
SAS	NOH	true	true	15	2008-05-11	Manu Ginobili	2
SAS	NOH	false	false	20	2008-05-13	Manu Ginobili	2
SAS	NOH	true	true	25	2008-05-15	Manu Ginobili	2
SAS	NOH	false	true	26	2008-05-19	Manu Ginobili	2
SAS	LAL	false	false	10	2008-05-21	Manu Ginobili	1
SAS	LAL	false	false	7	2008-05-23	Manu Ginobili	1
SAS	LAL	true	true	30	2008-05-25	Manu Ginobili	1
SAS	LAL	true	false	7	2008-05-27	Manu Ginobili	1
SAS	LAL	false	false	9	2008-05-29	Manu Ginobili	1
SAS	DAL	false	false	26	2010-04-18	Manu Ginobili	3
SAS	DAL	false	true	23	2010-04-21	Manu Ginobili	3
SAS	DAL	true	true	15	2010-04-23	Manu Ginobili	3
SAS	DAL	true	true	17	2010-04-25	Manu Ginobili	3
SAS	DAL	false	false	7	2010-04-27	Manu Ginobili	3
SAS	DAL	true	true	26	2010-04-29	Manu Ginobili	3
SAS	PHX	false	false	27	2010-05-03	Manu Ginobili	2
SAS	PHX	false	false	11	2010-05-05	Manu Ginobili	2
SAS	PHX	true	false	27	2010-05-07	Manu Ginobili	2
SAS	PHX	true	false	15	2010-05-09	Manu Ginobili	2
SAS	MEM	true	true	17	2011-04-20	Manu Ginobili	3
SAS	MEM	false	false	23	2011-04-23	Manu Ginobili	3
SAS	MEM	false	false	14	2011-04-25	Manu Ginobili	3
SAS	MEM	true	true	33	2011-04-27	Manu Ginobili	3
SAS	MEM	false	false	16	2011-04-29	Manu Ginobili	3
SAS	UTA	true	true	7	2012-04-29	Manu Ginobili	3
SAS	UTA	true	true	4	2012-05-02	Manu Ginobili	3
SAS	UTA	false	true	6	2012-05-05	Manu Ginobili	3
SAS	UTA	false	true	17	2012-05-07	Manu Ginobili	3
SAS	LAC	true	true	22	2012-05-15	Manu Ginobili	2
SAS	LAC	true	true	10	2012-05-17	Manu Ginobili	2
SAS	LAC	false	true	13	2012-05-19	Manu Ginobili	2
SAS	LAC	false	true	11	2012-05-20	Manu Ginobili	2
SAS	OKC	true	true	26	2012-05-27	Manu Ginobili	1
SAS	OKC	true	true	20	2012-05-29	Manu Ginobili	1
SAS	OKC	false	false	8	2012-05-31	Manu Ginobili	1
SAS	OKC	false	false	13	2012-06-02	Manu Ginobili	1
SAS	OKC	true	false	34	2012-06-04	Manu Ginobili	1
SAS	OKC	false	false	10	2012-06-06	Manu Ginobili	1
SAS	LAL	true	true	18	2013-04-21	Manu Ginobili	3
SAS	LAL	true	true	13	2013-04-24	Manu Ginobili	3
SAS	LAL	false	true	6	2013-04-26	Manu Ginobili	3
SAS	LAL	false	true	8	2013-04-28	Manu Ginobili	3
SAS	GSW	true	true	16	2013-05-06	Manu Ginobili	2
SAS	GSW	true	false	12	2013-05-08	Manu Ginobili	2
SAS	GSW	false	true	12	2013-05-10	Manu Ginobili	2
SAS	GSW	false	false	21	2013-05-12	Manu Ginobili	2
SAS	GSW	true	true	10	2013-05-14	Manu Ginobili	2
SAS	GSW	false	true	5	2013-05-16	Manu Ginobili	2
SAS	MEM	true	true	8	2013-05-19	Manu Ginobili	1
SAS	MEM	true	true	7	2013-05-21	Manu Ginobili	1
SAS	MEM	false	true	19	2013-05-25	Manu Ginobili	1
SAS	MEM	false	true	6	2013-05-27	Manu Ginobili	1
SAS	MIA	false	true	13	2013-06-06	Manu Ginobili	0
SAS	MIA	false	false	5	2013-06-09	Manu Ginobili	0
SAS	MIA	true	true	7	2013-06-11	Manu Ginobili	0
SAS	MIA	true	false	5	2013-06-13	Manu Ginobili	0
SAS	MIA	true	true	24	2013-06-16	Manu Ginobili	0
SAS	MIA	false	false	9	2013-06-18	Manu Ginobili	0
SAS	MIA	false	false	18	2013-06-20	Manu Ginobili	0
SAS	DAL	true	true	17	2014-04-20	Manu Ginobili	3
SAS	DAL	true	false	27	2014-04-23	Manu Ginobili	3
SAS	DAL	false	false	12	2014-04-26	Manu Ginobili	3
SAS	DAL	false	true	23	2014-04-28	Manu Ginobili	3
SAS	DAL	true	true	19	2014-04-30	Manu Ginobili	3
SAS	DAL	false	false	6	2014-05-02	Manu Ginobili	3
SAS	DAL	true	true	20	2014-05-04	Manu Ginobili	3
SAS	POR	true	true	2	2014-05-06	Manu Ginobili	2
SAS	POR	true	true	16	2014-05-08	Manu Ginobili	2
SAS	POR	false	true	14	2014-05-10	Manu Ginobili	2
SAS	POR	false	false	2	2014-05-12	Manu Ginobili	2
SAS	POR	true	true	9	2014-05-14	Manu Ginobili	2
SAS	OKC	true	true	18	2014-05-19	Manu Ginobili	1
SAS	OKC	true	true	11	2014-05-21	Manu Ginobili	1
SAS	OKC	false	false	23	2014-05-25	Manu Ginobili	1
SAS	OKC	false	false	5	2014-05-27	Manu Ginobili	1
SAS	OKC	true	true	19	2014-05-29	Manu Ginobili	1
SAS	OKC	false	true	15	2014-05-31	Manu Ginobili	1
SAS	MIA	true	true	16	2014-06-05	Manu Ginobili	0
SAS	MIA	true	false	19	2014-06-08	Manu Ginobili	0
SAS	MIA	false	true	11	2014-06-10	Manu Ginobili	0
SAS	MIA	false	true	7	2014-06-12	Manu Ginobili	0
SAS	MIA	true	true	19	2014-06-15	Manu Ginobili	0
SAS	LAC	false	false	10	2015-04-19	Manu Ginobili	3
SAS	LAC	false	true	9	2015-04-22	Manu Ginobili	3
SAS	LAC	true	true	2	2015-04-24	Manu Ginobili	3
SAS	LAC	true	false	10	2015-04-26	Manu Ginobili	3
SAS	LAC	false	true	14	2015-04-28	Manu Ginobili	3
SAS	LAC	true	false	3	2015-04-30	Manu Ginobili	3
SAS	LAC	false	false	8	2015-05-02	Manu Ginobili	3
SAS	MEM	true	true	2	2016-04-17	Manu Ginobili	3
SAS	MEM	true	true	8	2016-04-19	Manu Ginobili	3
SAS	MEM	false	true	11	2016-04-22	Manu Ginobili	3
SAS	MEM	false	true	7	2016-04-24	Manu Ginobili	3
SAS	OKC	true	true	6	2016-04-30	Manu Ginobili	2
SAS	OKC	true	false	11	2016-05-02	Manu Ginobili	2
SAS	OKC	false	true	5	2016-05-06	Manu Ginobili	2
SAS	OKC	false	false	9	2016-05-08	Manu Ginobili	2
SAS	OKC	true	false	3	2016-05-10	Manu Ginobili	2
SAS	OKC	false	false	5	2016-05-12	Manu Ginobili	2
SAS	MEM	true	true	0	2017-04-15	Manu Ginobili	3
SAS	MEM	true	true	0	2017-04-17	Manu Ginobili	3
SAS	MEM	false	false	0	2017-04-20	Manu Ginobili	3
SAS	MEM	false	false	0	2017-04-22	Manu Ginobili	3
SAS	MEM	true	true	10	2017-04-25	Manu Ginobili	3
SAS	MEM	false	true	4	2017-04-27	Manu Ginobili	3
SAS	HOU	true	false	8	2017-05-01	Manu Ginobili	2
SAS	HOU	true	true	6	2017-05-03	Manu Ginobili	2
SAS	HOU	false	true	0	2017-05-05	Manu Ginobili	2
SAS	HOU	false	false	9	2017-05-07	Manu Ginobili	2
SAS	HOU	true	true	12	2017-05-09	Manu Ginobili	2
SAS	HOU	false	true	2	2017-05-11	Manu Ginobili	2
SAS	GSW	false	false	17	2017-05-14	Manu Ginobili	1
SAS	GSW	false	false	2	2017-05-16	Manu Ginobili	1
SAS	GSW	true	false	21	2017-05-20	Manu Ginobili	1
SAS	GSW	true	false	15	2017-05-22	Manu Ginobili	1
LAL	KCK	true	true	2	1984-04-20	Byron Scott	3
LAL	KCK	false	true	0	1984-04-22	Byron Scott	3
LAL	DAL	true	true	10	1984-04-28	Byron Scott	2
LAL	DAL	true	true	8	1984-05-01	Byron Scott	2
LAL	DAL	false	false	6	1984-05-04	Byron Scott	2
LAL	DAL	false	true	10	1984-05-06	Byron Scott	2
LAL	DAL	true	true	12	1984-05-08	Byron Scott	2
LAL	PHX	true	true	10	1984-05-12	Byron Scott	1
LAL	PHX	true	true	14	1984-05-15	Byron Scott	1
LAL	PHX	false	false	26	1984-05-18	Byron Scott	1
LAL	PHX	false	true	16	1984-05-20	Byron Scott	1
LAL	PHX	true	false	2	1984-05-23	Byron Scott	1
LAL	PHX	false	true	13	1984-05-25	Byron Scott	1
LAL	BOS	false	true	14	1984-05-27	Byron Scott	0
LAL	BOS	false	false	5	1984-05-31	Byron Scott	0
LAL	BOS	true	true	2	1984-06-03	Byron Scott	0
LAL	BOS	true	false	2	1984-06-06	Byron Scott	0
LAL	BOS	false	false	4	1984-06-08	Byron Scott	0
LAL	BOS	true	true	11	1984-06-10	Byron Scott	0
LAL	BOS	false	false	4	1984-06-12	Byron Scott	0
LAL	PHX	true	true	18	1985-04-18	Byron Scott	3
LAL	PHX	true	true	21	1985-04-20	Byron Scott	3
LAL	PHX	false	true	5	1985-04-23	Byron Scott	3
LAL	POR	true	true	20	1985-04-27	Byron Scott	2
LAL	POR	true	true	31	1985-04-30	Byron Scott	2
LAL	POR	false	true	15	1985-05-03	Byron Scott	2
LAL	POR	false	false	11	1985-05-05	Byron Scott	2
LAL	POR	true	true	16	1985-05-07	Byron Scott	2
LAL	DEN	true	true	27	1985-05-11	Byron Scott	1
LAL	DEN	true	false	22	1985-05-14	Byron Scott	1
LAL	DEN	false	true	21	1985-05-17	Byron Scott	1
LAL	DEN	false	true	26	1985-05-19	Byron Scott	1
LAL	DEN	true	true	21	1985-05-22	Byron Scott	1
LAL	BOS	false	false	10	1985-05-27	Byron Scott	0
LAL	BOS	false	true	11	1985-05-30	Byron Scott	0
LAL	BOS	true	true	12	1985-06-02	Byron Scott	0
LAL	BOS	true	false	16	1985-06-05	Byron Scott	0
LAL	BOS	true	true	4	1985-06-07	Byron Scott	0
LAL	BOS	false	true	14	1985-06-09	Byron Scott	0
LAL	SAN	true	true	24	1986-04-17	Byron Scott	3
LAL	SAN	true	true	20	1986-04-19	Byron Scott	3
LAL	SAN	false	true	10	1986-04-23	Byron Scott	3
LAL	DAL	true	true	24	1986-04-27	Byron Scott	2
LAL	DAL	true	true	20	1986-04-30	Byron Scott	2
LAL	DAL	false	false	19	1986-05-02	Byron Scott	2
LAL	DAL	false	false	22	1986-05-04	Byron Scott	2
LAL	DAL	true	true	6	1986-05-06	Byron Scott	2
LAL	DAL	false	true	13	1986-05-08	Byron Scott	2
LAL	HOU	true	true	18	1986-05-10	Byron Scott	1
LAL	HOU	true	false	17	1986-05-13	Byron Scott	1
LAL	HOU	false	false	10	1986-05-16	Byron Scott	1
LAL	HOU	false	false	10	1986-05-18	Byron Scott	1
LAL	HOU	true	false	11	1986-05-21	Byron Scott	1
LAL	DEN	true	true	17	1987-04-23	Byron Scott	3
LAL	DEN	true	true	16	1987-04-25	Byron Scott	3
LAL	DEN	false	true	25	1987-04-29	Byron Scott	3
LAL	GOS	true	true	17	1987-05-05	Byron Scott	2
LAL	GOS	true	true	13	1987-05-07	Byron Scott	2
LAL	GOS	false	true	17	1987-05-09	Byron Scott	2
LAL	GOS	false	false	28	1987-05-10	Byron Scott	2
LAL	GOS	true	true	10	1987-05-12	Byron Scott	2
LAL	SEA	true	true	11	1987-05-16	Byron Scott	1
LAL	SEA	true	true	16	1987-05-19	Byron Scott	1
LAL	SEA	false	true	6	1987-05-23	Byron Scott	1
LAL	SEA	false	true	19	1987-05-25	Byron Scott	1
LAL	BOS	true	true	20	1987-06-02	Byron Scott	0
LAL	BOS	true	true	24	1987-06-04	Byron Scott	0
LAL	BOS	false	false	4	1987-06-07	Byron Scott	0
LAL	BOS	false	true	8	1987-06-09	Byron Scott	0
LAL	BOS	false	false	7	1987-06-11	Byron Scott	0
LAL	BOS	true	true	8	1987-06-14	Byron Scott	0
LAL	SAN	true	true	19	1988-04-29	Byron Scott	3
LAL	SAN	true	true	9	1988-05-01	Byron Scott	3
LAL	SAN	false	true	9	1988-05-03	Byron Scott	3
LAL	UTH	true	true	18	1988-05-08	Byron Scott	2
LAL	UTH	true	false	26	1988-05-10	Byron Scott	2
LAL	UTH	false	false	29	1988-05-13	Byron Scott	2
LAL	UTH	false	true	20	1988-05-15	Byron Scott	2
LAL	UTH	true	true	24	1988-05-17	Byron Scott	2
LAL	UTH	false	false	16	1988-05-19	Byron Scott	2
LAL	UTH	true	true	29	1988-05-21	Byron Scott	2
LAL	DAL	true	true	23	1988-05-23	Byron Scott	1
LAL	DAL	true	true	30	1988-05-25	Byron Scott	1
LAL	DAL	false	false	11	1988-05-27	Byron Scott	1
LAL	DAL	false	false	10	1988-05-29	Byron Scott	1
LAL	DAL	true	true	17	1988-05-31	Byron Scott	1
LAL	DAL	false	false	27	1988-06-02	Byron Scott	1
LAL	DAL	true	true	21	1988-06-04	Byron Scott	1
LAL	DET	true	false	25	1988-06-07	Byron Scott	0
LAL	DET	true	true	24	1988-06-09	Byron Scott	0
LAL	DET	false	true	18	1988-06-12	Byron Scott	0
LAL	DET	false	false	13	1988-06-14	Byron Scott	0
LAL	DET	false	false	15	1988-06-16	Byron Scott	0
LAL	DET	true	true	16	1988-06-19	Byron Scott	0
LAL	DET	true	true	21	1988-06-21	Byron Scott	0
LAL	POR	true	true	29	1989-04-27	Byron Scott	3
LAL	POR	true	true	13	1989-04-30	Byron Scott	3
LAL	POR	false	true	25	1989-05-03	Byron Scott	3
LAL	SEA	true	true	18	1989-05-07	Byron Scott	2
LAL	SEA	true	true	16	1989-05-10	Byron Scott	2
LAL	SEA	false	true	17	1989-05-12	Byron Scott	2
LAL	SEA	false	true	2	1989-05-14	Byron Scott	2
LAL	PHX	true	true	24	1989-05-20	Byron Scott	1
LAL	PHX	true	true	30	1989-05-23	Byron Scott	1
LAL	PHX	false	true	10	1989-05-26	Byron Scott	1
LAL	PHX	false	true	35	1989-05-28	Byron Scott	1
LAL	HOU	true	true	7	1990-04-27	Byron Scott	3
LAL	HOU	true	true	17	1990-04-29	Byron Scott	3
LAL	HOU	false	false	16	1990-05-01	Byron Scott	3
LAL	HOU	false	true	15	1990-05-03	Byron Scott	3
LAL	PHX	true	false	18	1990-05-08	Byron Scott	2
LAL	PHX	true	true	18	1990-05-10	Byron Scott	2
LAL	PHX	false	false	9	1990-05-12	Byron Scott	2
LAL	PHX	false	false	4	1990-05-13	Byron Scott	2
LAL	PHX	true	false	17	1990-05-15	Byron Scott	2
LAL	HOU	true	true	20	1991-04-25	Byron Scott	3
LAL	HOU	true	true	17	1991-04-27	Byron Scott	3
LAL	HOU	false	true	8	1991-04-30	Byron Scott	3
LAL	GOS	true	true	27	1991-05-05	Byron Scott	2
LAL	GOS	true	false	5	1991-05-08	Byron Scott	2
LAL	GOS	false	true	23	1991-05-10	Byron Scott	2
LAL	GOS	false	true	21	1991-05-12	Byron Scott	2
LAL	GOS	true	true	13	1991-05-14	Byron Scott	2
LAL	POR	false	true	19	1991-05-18	Byron Scott	1
LAL	POR	false	false	20	1991-05-21	Byron Scott	1
LAL	POR	true	true	14	1991-05-24	Byron Scott	1
LAL	POR	true	true	13	1991-05-26	Byron Scott	1
LAL	POR	false	false	10	1991-05-28	Byron Scott	1
LAL	POR	true	true	9	1991-05-30	Byron Scott	1
LAL	CHI	false	true	9	1991-06-02	Byron Scott	0
LAL	CHI	false	false	5	1991-06-05	Byron Scott	0
LAL	CHI	true	false	0	1991-06-07	Byron Scott	0
LAL	CHI	true	false	4	1991-06-09	Byron Scott	0
LAL	POR	false	false	22	1992-04-23	Byron Scott	3
LAL	POR	false	false	16	1992-04-25	Byron Scott	3
LAL	POR	true	true	22	1992-04-29	Byron Scott	3
LAL	POR	true	false	15	1992-05-03	Byron Scott	3
LAL	PHX	false	true	22	1993-04-30	Byron Scott	3
LAL	PHX	false	true	17	1993-05-02	Byron Scott	3
LAL	PHX	true	false	6	1993-05-04	Byron Scott	3
LAL	PHX	true	false	12	1993-05-06	Byron Scott	3
LAL	PHX	false	false	11	1993-05-09	Byron Scott	3
IND	ORL	false	true	12	1994-04-28	Byron Scott	3
IND	ORL	false	true	3	1994-04-30	Byron Scott	3
IND	ORL	true	true	6	1994-05-02	Byron Scott	3
IND	ATL	false	true	9	1994-05-10	Byron Scott	2
IND	ATL	false	false	6	1994-05-12	Byron Scott	2
IND	ATL	true	true	15	1994-05-14	Byron Scott	2
IND	ATL	true	true	13	1994-05-15	Byron Scott	2
IND	ATL	false	false	7	1994-05-17	Byron Scott	2
IND	ATL	true	true	14	1994-05-19	Byron Scott	2
IND	NYK	false	false	7	1994-05-24	Byron Scott	1
IND	NYK	false	false	5	1994-05-26	Byron Scott	1
IND	NYK	true	true	7	1994-05-28	Byron Scott	1
IND	NYK	true	true	4	1994-05-30	Byron Scott	1
IND	NYK	false	true	0	1994-06-01	Byron Scott	1
IND	NYK	true	false	0	1994-06-03	Byron Scott	1
IND	NYK	false	false	17	1994-06-05	Byron Scott	1
IND	ATL	true	true	6	1995-04-27	Byron Scott	3
IND	ATL	true	true	9	1995-04-29	Byron Scott	3
